20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,1
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,1
20x20,10,0
20x20,10,0
20x20,10,1
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,1
20x20,10,0
20x20,10,0
20x20,10,1
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,1
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,1
20x20,10,0
20x20,10,1
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,1
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,1
20x20,10,0
20x20,10,1
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,0
20x20,10,1
