500x500,2500,4
500x500,2500,21
500x500,2500,11
500x500,2500,1
500x500,2500,3
500x500,2500,2
500x500,2500,4
500x500,2500,22
500x500,2500,4
500x500,2500,28
500x500,2500,53
500x500,2500,2
500x500,2500,6
500x500,2500,32
500x500,2500,3
500x500,2500,3
500x500,2500,18
500x500,2500,9
500x500,2500,1
500x500,2500,17
500x500,2500,20
500x500,2500,27
500x500,2500,61
500x500,2500,27
500x500,2500,21
500x500,2500,8
500x500,2500,2
500x500,2500,6
500x500,2500,44
500x500,2500,3
500x500,2500,29
500x500,2500,13
500x500,2500,16
500x500,2500,11
500x500,2500,10
500x500,2500,32
500x500,2500,26
500x500,2500,10
500x500,2500,24
500x500,2500,54
500x500,2500,4
500x500,2500,18
500x500,2500,5
500x500,2500,52
500x500,2500,16
500x500,2500,6
500x500,2500,4
500x500,2500,25
500x500,2500,41
500x500,2500,6
500x500,2500,8
500x500,2500,1
500x500,2500,17
500x500,2500,26
500x500,2500,14
500x500,2500,21
500x500,2500,40
500x500,2500,10
500x500,2500,24
500x500,2500,55
500x500,2500,21
500x500,2500,2
500x500,2500,4
500x500,2500,34
500x500,2500,50
500x500,2500,2
500x500,2500,23
500x500,2500,28
500x500,2500,69
500x500,2500,4
500x500,2500,23
500x500,2500,1
500x500,2500,5
500x500,2500,14
500x500,2500,7
500x500,2500,6
500x500,2500,15
500x500,2500,1
500x500,2500,6
500x500,2500,3
500x500,2500,149
500x500,2500,7
500x500,2500,29
500x500,2500,2
500x500,2500,18
500x500,2500,4
500x500,2500,7
500x500,2500,7
500x500,2500,5
500x500,2500,7
500x500,2500,7
500x500,2500,39
500x500,2500,2
500x500,2500,5
500x500,2500,78
500x500,2500,8
500x500,2500,9
500x500,2500,4
500x500,2500,37
500x500,2500,9
