100x100,250,72
100x100,250,5
100x100,250,5
100x100,250,8
100x100,250,6
100x100,250,7
100x100,250,38
100x100,250,6
100x100,250,21
100x100,250,6
100x100,250,10
100x100,250,255
100x100,250,5
100x100,250,31
100x100,250,85
100x100,250,6
100x100,250,4
100x100,250,9
100x100,250,51
100x100,250,60
100x100,250,4
100x100,250,6
100x100,250,11
100x100,250,22
100x100,250,21
100x100,250,25
100x100,250,12
100x100,250,30
100x100,250,183
100x100,250,33
100x100,250,19
100x100,250,6
100x100,250,23
100x100,250,10
100x100,250,10
100x100,250,16
100x100,250,5
100x100,250,31
100x100,250,16
100x100,250,20
100x100,250,48
100x100,250,25
100x100,250,26
100x100,250,8
100x100,250,7
100x100,250,26
100x100,250,90
100x100,250,5
100x100,250,174
100x100,250,10
100x100,250,34
100x100,250,14
100x100,250,10
100x100,250,5
100x100,250,11
100x100,250,5
100x100,250,60
100x100,250,124
100x100,250,9
100x100,250,19
100x100,250,7
100x100,250,6
100x100,250,11
100x100,250,25
100x100,250,6
100x100,250,5
100x100,250,5
100x100,250,9
100x100,250,7
100x100,250,16
100x100,250,12
100x100,250,28
100x100,250,6
100x100,250,5
100x100,250,21
100x100,250,7
100x100,250,9
100x100,250,5
100x100,250,7
100x100,250,5
100x100,250,6
100x100,250,41
100x100,250,7
100x100,250,20
100x100,250,14
100x100,250,50
100x100,250,19
100x100,250,6
100x100,250,11
100x100,250,19
100x100,250,7
100x100,250,9
100x100,250,10
100x100,250,16
100x100,250,10
100x100,250,100
100x100,250,5
100x100,250,15
100x100,250,6
100x100,250,130
