20x20,100,2
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,2
20x20,100,1
20x20,100,2
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,2
20x20,100,3
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,2
20x20,100,2
20x20,100,1
20x20,100,2
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,2
20x20,100,2
20x20,100,1
20x20,100,1
20x20,100,3
20x20,100,2
20x20,100,2
20x20,100,5
20x20,100,2
20x20,100,1
20x20,100,1
20x20,100,3
20x20,100,1
20x20,100,2
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,10
20x20,100,1
20x20,100,2
20x20,100,1
20x20,100,2
20x20,100,1
20x20,100,2
20x20,100,1
20x20,100,3
20x20,100,1
20x20,100,1
20x20,100,2
20x20,100,2
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,2
20x20,100,2
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,4
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
20x20,100,1
