100x100,100,21
100x100,100,21
100x100,100,19
100x100,100,17
100x100,100,16
100x100,100,5
100x100,100,3
100x100,100,2
100x100,100,5
100x100,100,15
100x100,100,3
100x100,100,7
100x100,100,10
100x100,100,1
100x100,100,2
100x100,100,18
100x100,100,38
100x100,100,2
100x100,100,27
100x100,100,20
100x100,100,2
100x100,100,11
100x100,100,8
100x100,100,5
100x100,100,1
100x100,100,3
100x100,100,2
100x100,100,21
100x100,100,23
100x100,100,20
100x100,100,2
100x100,100,4
100x100,100,4
100x100,100,23
100x100,100,16
100x100,100,20
100x100,100,4
100x100,100,12
100x100,100,3
100x100,100,14
100x100,100,3
100x100,100,16
100x100,100,13
100x100,100,2
100x100,100,27
100x100,100,3
100x100,100,9
100x100,100,44
100x100,100,4
100x100,100,1
100x100,100,36
100x100,100,66
100x100,100,6
100x100,100,15
100x100,100,8
100x100,100,18
100x100,100,13
100x100,100,4
100x100,100,32
100x100,100,24
100x100,100,11
100x100,100,6
100x100,100,17
100x100,100,7
100x100,100,10
100x100,100,5
100x100,100,22
100x100,100,2
100x100,100,10
100x100,100,13
100x100,100,3
100x100,100,63
100x100,100,33
100x100,100,25
100x100,100,28
100x100,100,4
100x100,100,12
100x100,100,3
100x100,100,106
100x100,100,5
100x100,100,199
100x100,100,87
100x100,100,11
100x100,100,11
100x100,100,2
100x100,100,27
100x100,100,12
100x100,100,9
100x100,100,14
100x100,100,55
100x100,100,4
100x100,100,2
100x100,100,5
100x100,100,19
100x100,100,3
100x100,100,32
100x100,100,34
100x100,100,22
100x100,100,6
100x100,100,2
