50x50,25,1
50x50,25,5
50x50,25,1
50x50,25,2
50x50,25,1
50x50,25,11
50x50,25,4
50x50,25,7
50x50,25,5
50x50,25,1
50x50,25,7
50x50,25,2
50x50,25,4
50x50,25,1
50x50,25,0
50x50,25,0
50x50,25,2
50x50,25,0
50x50,25,3
50x50,25,0
50x50,25,1
50x50,25,5
50x50,25,6
50x50,25,0
50x50,25,3
50x50,25,1
50x50,25,1
50x50,25,6
50x50,25,1
50x50,25,1
50x50,25,5
50x50,25,1
50x50,25,1
50x50,25,2
50x50,25,1
50x50,25,0
50x50,25,1
50x50,25,1
50x50,25,17
50x50,25,1
50x50,25,3
50x50,25,1
50x50,25,0
50x50,25,1
50x50,25,5
50x50,25,0
50x50,25,1
50x50,25,0
50x50,25,4
50x50,25,1
50x50,25,6
50x50,25,12
50x50,25,0
50x50,25,2
50x50,25,5
50x50,25,2
50x50,25,0
50x50,25,10
50x50,25,6
50x50,25,9
50x50,25,1
50x50,25,1
50x50,25,3
50x50,25,4
50x50,25,0
50x50,25,7
50x50,25,1
50x50,25,10
50x50,25,1
50x50,25,1
50x50,25,2
50x50,25,0
50x50,25,0
50x50,25,2
50x50,25,7
50x50,25,2
50x50,25,0
50x50,25,3
50x50,25,1
50x50,25,2
50x50,25,1
50x50,25,5
50x50,25,5
50x50,25,1
50x50,25,2
50x50,25,1
50x50,25,0
50x50,25,2
50x50,25,6
50x50,25,1
50x50,25,9
50x50,25,4
50x50,25,1
50x50,25,1
50x50,25,6
50x50,25,3
50x50,25,15
50x50,25,1
50x50,25,2
50x50,25,2
