500x500,25000,17259
500x500,25000,1840
500x500,25000,11890
500x500,25000,546
500x500,25000,698
500x500,25000,4209
500x500,25000,1621
500x500,25000,8088
500x500,25000,1479
500x500,25000,17886
500x500,25000,938
500x500,25000,505
500x500,25000,1865
500x500,25000,9516
500x500,25000,5998
500x500,25000,18306
500x500,25000,493
500x500,25000,13074
500x500,25000,52781
500x500,25000,5063
500x500,25000,520
500x500,25000,1028
500x500,25000,508
500x500,25000,10044
500x500,25000,2300
500x500,25000,664
500x500,25000,47962
500x500,25000,5360
500x500,25000,1990
500x500,25000,398
500x500,25000,496
500x500,25000,19520
500x500,25000,896
500x500,25000,4715
500x500,25000,1315
500x500,25000,35484
500x500,25000,691
500x500,25000,28029
500x500,25000,963
500x500,25000,1578
500x500,25000,393
500x500,25000,545
500x500,25000,979
500x500,25000,786
500x500,25000,414
500x500,25000,1915
500x500,25000,10439
500x500,25000,424
500x500,25000,5014
500x500,25000,447
500x500,25000,7398
500x500,25000,12187
500x500,25000,699
500x500,25000,1424
500x500,25000,4334
500x500,25000,686
500x500,25000,2940
500x500,25000,432
500x500,25000,738
500x500,25000,476
500x500,25000,2805
500x500,25000,1339
500x500,25000,730
500x500,25000,823
500x500,25000,1343
500x500,25000,20066
500x500,25000,1927
500x500,25000,471
500x500,25000,463
500x500,25000,2275
500x500,25000,689
500x500,25000,923
500x500,25000,455
500x500,25000,26059
500x500,25000,574
500x500,25000,2011
500x500,25000,591
500x500,25000,32925
500x500,25000,4515
500x500,25000,1128
500x500,25000,1693
500x500,25000,3408
500x500,25000,1362
500x500,25000,18105
500x500,25000,23927
500x500,25000,4299
500x500,25000,2055
500x500,25000,391
500x500,25000,22989
500x500,25000,2165
500x500,25000,36018
500x500,25000,816
500x500,25000,1134
500x500,25000,445
500x500,25000,1283
500x500,25000,647
500x500,25000,5340
500x500,25000,1161
500x500,25000,606
500x500,25000,12180
