20x20,40,2
20x20,40,1
20x20,40,1
20x20,40,1
20x20,40,1
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,1
20x20,40,2
20x20,40,1
20x20,40,1
20x20,40,2
20x20,40,3
20x20,40,1
20x20,40,2
20x20,40,1
20x20,40,1
20x20,40,3
20x20,40,3
20x20,40,2
20x20,40,1
20x20,40,1
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,1
20x20,40,2
20x20,40,2
20x20,40,1
20x20,40,2
20x20,40,1
20x20,40,3
20x20,40,1
20x20,40,1
20x20,40,1
20x20,40,1
20x20,40,1
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,1
20x20,40,1
20x20,40,1
20x20,40,2
20x20,40,1
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,1
20x20,40,2
20x20,40,1
20x20,40,1
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,1
20x20,40,1
20x20,40,2
20x20,40,1
20x20,40,1
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,1
20x20,40,1
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,1
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,1
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,1
20x20,40,1
20x20,40,1
20x20,40,1
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,2
20x20,40,1
20x20,40,4
20x20,40,2
20x20,40,2
